tweetId,originalTweetId,fromUser  ,fromUserId,  toUser, toUserId ,  interactTime, originalTime  , type
715665077077204998,715665077077204998,Forextweets_AE,00000000002561035332,MacroMeister,00000000000018552362,2016-03-31 22:20:25,2016-03-31 22:20:25,mention
715610366357573632,715610366357573632,newsemaratyah,00000000000091759333,newsemaratyah,00000000000091759333,2016-03-31 18:43:01,2016-03-31 18:43:01,tweet
715610344585097218,715610344585097218,uae_0503755756,00000000002259840917,uae_0503755756,00000000002259840917,2016-03-31 18:42:56,2016-03-31 18:42:56,tweet
715664943228518400,715664815298097153,asZeJaneJaDine,00000000002795007453,airene101289,null,2016-03-31 22:19:53,null,pseudo_retweet
715610565515853824,715604041368150016,KaizadPatrawal1,00000000004270407374,ICC,00000000000177547780,2016-03-31 18:43:48,2016-03-31 18:17:53,retweet
715610565515853824,715610565515853824,KaizadPatrawal1,00000000004270407374,henrygayle,00000000000045452226,2016-03-31 18:43:48,2016-03-31 18:43:48,mention
715610565515853824,715610565515853824,KaizadPatrawal1,00000000004270407374,DJBravo47,00000000000186202772,2016-03-31 18:43:48,2016-03-31 18:43:48,mention
715631083178631169,715631083178631169,Hassanalramady1,00000000000481040117,Hassanalramady1,00000000000481040117,2016-03-31 20:05:20,2016-03-31 20:05:20,tweet
715651392388644865,715651392388644865,killer_taehyung,00000000001323033344,killer_taehyung,00000000001323033344,2016-03-31 21:26:02,2016-03-31 21:26:02,tweet
715673499793100800,715673499793100800,tooynbread,00000000000033076655,tooynbread,00000000000033076655,2016-03-31 22:53:53,2016-03-31 22:53:53,tweet
715651485787414533,715446014061060096,mLaMqUiN16,00000000001323604008,vicegandako,00000000000186712788,2016-03-31 21:26:25,2016-03-31 07:49:56,retweet
715651414287073281,715651414287073281,debPDG,00000000000467633031,debPDG,00000000000467633031,2016-03-31 21:26:07,2016-03-31 21:26:07,tweet
715610718905741313,715610261130969088,AhamedAnsar,00000000000129549210,businessinsider,00000000000020562637,2016-03-31 18:44:25,2016-03-31 18:42:36,retweet
715673767456976896,715661294146351105,FatimaAlHarz_,00000000000521364646,byRHSin,00000000000109970442,2016-03-31 22:54:57,2016-03-31 22:05:23,retweet
715610752430829568,715553472121290753,__fvxx,00707983054221000706,Lee__99,00000000001669023792,2016-03-31 18:44:33,2016-03-31 14:56:56,retweet
715652591062028288,715628332381900801,blueelifant,00000000004063369642,nawaf_alhendal,00000000000225247747,2016-03-31 21:30:48,2016-03-31 19:54:24,retweet
715631239030521856,715517337638543360,rickznyagz,00000000003411373934,PEPalerts,00000000000054491455,2016-03-31 20:05:57,2016-03-31 12:33:21,retweet
715631239030521856,715631239030521856,rickznyagz,00000000003411373934,mainedcm,00000000000063701775,2016-03-31 20:05:57,2016-03-31 20:05:57,mention
715674036039192576,715670231570640897,Dxbweel,00000000000302207549,Factswd,00000000001288361485,2016-03-31 22:56:01,2016-03-31 22:40:54,retweet
715666400585629696,715665472415473664,Jojoty1988,00000000001053929816,Storm_centre,00000000000399950726,2016-03-31 22:25:40,2016-03-31 22:21:59,retweet
715666531074633728,715664721748365312,AnushaArif,00000000000065160409,SincerelyTumblr,00000000000226690054,2016-03-31 22:26:12,2016-03-31 22:19:00,retweet
715652430491488260,715652430491488260,KwintArabia,00000000000505813595,KwintArabia,00000000000505813595,2016-03-31 21:30:10,2016-03-31 21:30:10,tweet
715632342178639872,5623988576260096,yazxx8,00000000000254565577,null,null,2016-03-31 20:10:20,null,reply
715632342178639872,715632342178639872,yazxx8,00000000000254565577,yazxx8,00000000000254565577,2016-03-31 20:10:20,2016-03-31 20:10:20,mention
715666664247988224,715666664247988224,jewels__9,00000000001501022017,jewels__9,00000000001501022017,2016-03-31 22:26:43,2016-03-31 22:26:43,tweet
715632225493118979,715632128952807424,amnaalfalasii,00000000003994850633,AihArOh,00000000000512310952,2016-03-31 20:09:53,2016-03-31 20:09:30,retweet
715673780480290822,715673780480290822,Saifalbastaki,00000000000486001695,Saifalbastaki,00000000000486001695,2016-03-31 22:55:00,2016-03-31 22:55:00,tweet
715666763933999104,5666091083698182,3xowz,00000000002725291598,null,null,2016-03-31 22:27:07,null,reply
715666763933999104,715666763933999104,3xowz,00000000002725291598,stamimii,00000000001140316352,2016-03-31 22:27:07,2016-03-31 22:27:07,mention
715610288716910592,715592042978611207,zak_1999996,00000000004643988016,ClIlIV,00000000002972314513,2016-03-31 18:42:42,2016-03-31 17:30:12,retweet
715652545360830466,715555890108063744,YarushkaM,00000000003837691162,jelvence,00000000000116221573,2016-03-31 21:30:37,2016-03-31 15:06:33,retweet
715652545360830466,715652545360830466,YarushkaM,00000000003837691162,mainedcm,00000000000063701775,2016-03-31 21:30:37,2016-03-31 21:30:37,mention
715673689841340416,715658018650767361,NadaAlmutawah,00000000000077067722,9GAGTweets,00000000000471022109,2016-03-31 22:54:38,2016-03-31 21:52:22,retweet
715610300284813313,5595817210523648,TigerTayson,00000000002313546906,null,null,2016-03-31 18:42:45,null,reply
715610300284813313,715610300284813313,TigerTayson,00000000002313546906,iravaadi,00000000001895332110,2016-03-31 18:42:45,2016-03-31 18:42:45,mention
715652367497166848,715316711214465026,Dmaar_dxb,00000000000749682168,Drakee_YMCMB,00000000000411859932,2016-03-31 21:29:55,2016-03-30 23:16:08,retweet
715634145871970304,715634145871970304,looya_1,00000000002589697717,looya_1,00000000002589697717,2016-03-31 20:17:30,2016-03-31 20:17:30,tweet
715634145871970304,715634145871970304,looya_1,00000000002589697717,amy_alfalasi,00000000000080014040,2016-03-31 20:17:30,2016-03-31 20:17:30,mention
715610414411812864,715470504056856576,violet_9509,00000000000301864448,StarCinema,00000000000039956328,2016-03-31 18:43:12,2016-03-31 09:27:15,retweet
715673796078866432,715673796078866432,_mz44,00000000001605666372,_mz44,00000000001605666372,2016-03-31 22:55:04,2016-03-31 22:55:04,tweet
715674132449468416,715674132449468416,fa6Oommi,00000000002330033580,fa6Oommi,00000000002330033580,2016-03-31 22:56:24,2016-03-31 22:56:24,tweet
715666769659240449,715666769659240449,AHMA1ki,00000000003197820270,AHMA1ki,00000000003197820270,2016-03-31 22:27:08,2016-03-31 22:27:08,tweet
715635211346771970,5634995809886208,Abdvllah__,00000000003066995808,null,null,2016-03-31 20:21:44,null,reply
715635211346771970,715635211346771970,Abdvllah__,00000000003066995808,MuchWowName,00000000002339716201,2016-03-31 20:21:44,2016-03-31 20:21:44,mention
715674156524814342,715674156524814342,shows_tea,00000000003996379043,shows_tea,00000000003996379043,2016-03-31 22:56:30,2016-03-31 22:56:30,tweet
715652450951241728,715644444100411392,fattema_ahmed,00000000002504442055,MAlkhouri_,null,2016-03-31 21:30:15,null,pseudo_retweet
715674102757982208,715673960633995265,OoooYara,00000000001271853997,YARA_ALSHAMMRI,00000000000353877703,2016-03-31 22:56:17,2016-03-31 22:55:43,retweet
715674102757982208,715674102757982208,OoooYara,00000000001271853997,OoooYara,00000000001271853997,2016-03-31 22:56:17,2016-03-31 22:56:17,mention
715666676751187968,684381852266790915,hindxo1,00000000002368941000,Holymhk,00000000002170836980,2016-03-31 22:26:46,2016-01-05 14:32:03,retweet
715666833806913536,715657109598285825,shanjal251,00000000000625650258,W888F,00000000001046269406,2016-03-31 22:27:24,2016-03-31 21:48:45,retweet
715635195370725376,715617496108179460,smhadirashid,00000000002489614542,kriratna,00000000003018927860,2016-03-31 20:21:41,2016-03-31 19:11:21,retweet
715666717578502144,714944543955804160,amanialhaddad3,00000000000439093216,ABDA0AH,00000000000977102851,2016-03-31 22:26:56,2016-03-29 22:37:16,retweet
715628156598792192,715607232650436608,Srayaunsh,00000000000156598052,RogueLost,00000000001166834700,2016-03-31 19:53:42,2016-03-31 18:30:34,retweet
715628156598792192,715628156598792192,Srayaunsh,00000000000156598052,mushfiqur15,00000000000560641368,2016-03-31 19:53:42,2016-03-31 19:53:42,mention
715673827318095872,715668353650671617,cnqmdi,00000000000088382659,fax_only,00000000000537772557,2016-03-31 22:55:11,2016-03-31 22:33:26,retweet
715666399755182081,704791583196053505,Mod_ExRashed,00000000000837503780,DonladGlover,00000000003643946892,2016-03-31 22:25:40,2016-03-01 22:13:02,retweet
715649587520925696,668591701582151680,NotSoYonce,00000000000866120413,thesaddestangel,00000000002858137890,2016-03-31 21:18:52,2015-11-23 00:47:38,retweet
715649508718350336,715649508718350336,almaazmi,00000000000245873031,almaazmi,00000000000245873031,2016-03-31 21:18:33,2016-03-31 21:18:33,tweet
715649604054855680,715648038224592896,shows_tea,00000000003996379043,SamiPalestine,00000000002822459210,2016-03-31 21:18:56,2016-03-31 21:12:43,retweet
715649543275155456,715649543275155456,Alaikaisme,00000000000388843585,Alaikaisme,00000000000388843585,2016-03-31 21:18:41,2016-03-31 21:18:41,tweet
715674080955998209,715674080955998209,iAl6naijiy,00000000002445552101,iAl6naijiy,00000000002445552101,2016-03-31 22:56:12,2016-03-31 22:56:12,tweet
715628235321655296,715591255166685184,fa600m_3,00000000000361416016,borjakq8,00000000003253136076,2016-03-31 19:54:01,2016-03-31 17:27:04,retweet
715631619898531840,715404930559778816,rickznyagz,00000000003411373934,hazelmallows,00000000000089118447,2016-03-31 20:07:28,2016-03-31 05:06:41,retweet
715649153695670273,715649153695670273,NadeemIKarimi,00000000001596382862,NadeemIKarimi,00000000001596382862,2016-03-31 21:17:09,2016-03-31 21:17:09,tweet
715666279789670405,715666279789670405,Typicalmeemz,00000000000452498342,Typicalmeemz,00000000000452498342,2016-03-31 22:25:12,2016-03-31 22:25:12,tweet
715649235597803521,715648854679502848,ii3esso,00000000001584074964,3vvcc,null,2016-03-31 21:17:28,null,pseudo_retweet
715662067118841856,715612901172723713,tipoyaok,00000000003793535105,mekiedudes,00000000003079976039,2016-03-31 22:08:27,2016-03-31 18:53:05,retweet
715627294434443265,715627247948931072,shipdestielnow,00000000000260823686,AyeshaaKhan98,00000000000284028704,2016-03-31 19:50:17,2016-03-31 19:50:06,retweet
715627294434443265,715627294434443265,shipdestielnow,00000000000260823686,shipdestielnow,00000000000260823686,2016-03-31 19:50:17,2016-03-31 19:50:17,mention
715631484531507202,715601200213786624,maaryamkhaled,00000000002609555604,s3zzd,00000000000785263189,2016-03-31 20:06:56,2016-03-31 18:06:36,retweet
715662132331810816,715662132331810816,alawe101,00000000000534710998,alawe101,00000000000534710998,2016-03-31 22:08:43,2016-03-31 22:08:43,tweet
715666513689186304,715641614761402372,Simodubaimall,00000000000534632907,Reyhan_News,00000000003430015755,2016-03-31 22:26:07,2016-03-31 20:47:11,retweet
715649059252518916,715649059252518916,KingAlMagicc,00000000000286290199,KingAlMagicc,00000000000286290199,2016-03-31 21:16:46,2016-03-31 21:16:46,tweet
715631442152267776,715506690423132160,nounnaBarada,00000000000736986517,pakalupapito,00000000001582341876,2016-03-31 20:06:46,2016-03-31 11:51:03,retweet
715661940559888387,682114086667202560,MaithaAlhajeri,00000000000516321321,Mxx7v,00000000002873688109,2016-03-31 22:07:57,2015-12-30 08:20:45,retweet
715666497708752896,715631042955186176,asunennu6,00000000002426998366,al_watanQatar,00000000000604360798,2016-03-31 22:26:04,2016-03-31 20:05:11,retweet
715649846884057089,5649245227958272,othman6396391,00710174098807255041,null,null,2016-03-31 21:19:54,null,reply
715649846884057089,715649846884057089,othman6396391,00710174098807255041,smms2124,00000000002820282841,2016-03-31 21:19:54,2016-03-31 21:19:54,mention
715649846884057089,715649846884057089,othman6396391,00710174098807255041,Mr_saaad11,00000000002240375171,2016-03-31 21:19:54,2016-03-31 21:19:54,mention
715649846884057089,715649846884057089,othman6396391,00710174098807255041,shakosh4,00000000001034383045,2016-03-31 21:19:54,2016-03-31 21:19:54,mention
715649846884057089,715649846884057089,othman6396391,00710174098807255041,_8431458920132,00000000000517542659,2016-03-31 21:19:54,2016-03-31 21:19:54,mention
715649846884057089,715649846884057089,othman6396391,00710174098807255041,waseem_yousef,00000000000446821067,2016-03-31 21:19:54,2016-03-31 21:19:54,mention
715661480994213888,715661480994213888,7amowdAlNuaimi,00000000000549342358,7amowdAlNuaimi,00000000000549342358,2016-03-31 22:06:08,2016-03-31 22:06:08,tweet
715661480994213888,715661480994213888,7amowdAlNuaimi,00000000000549342358,Ahlam_Alshamsi,00000000000368157378,2016-03-31 22:06:08,2016-03-31 22:06:08,mention
715649689304039425,715649689304039425,qqr_coisa_,00000000000275648057,qqr_coisa_,00000000000275648057,2016-03-31 21:19:16,2016-03-31 21:19:16,tweet
715665090415042560,715665090415042560,A_Alnaeimi,00000000000568504110,A_Alnaeimi,00000000000568504110,2016-03-31 22:20:28,2016-03-31 22:20:28,tweet
715633695877636101,715628654395584512,qqr_coisa_,00000000000275648057,diogomiguel0088,00000000003128174425,2016-03-31 20:15:43,2016-03-31 19:55:41,retweet
715661459561193472,715661459561193472,NewYearsDubai,00000000003511068433,NewYearsDubai,00000000003511068433,2016-03-31 22:06:02,2016-03-31 22:06:02,tweet
715649748821274624,715649748821274624,mischief737,00000000003948802768,mischief737,00000000003948802768,2016-03-31 21:19:30,2016-03-31 21:19:30,tweet
715649748821274624,715649748821274624,mischief737,00000000003948802768,WindOfVictory,00711244641518145537,2016-03-31 21:19:30,2016-03-31 21:19:30,mention
715628432500109313,715628432500109313,emanaaaz,00000000002201208962,emanaaaz,00000000002201208962,2016-03-31 19:54:48,2016-03-31 19:54:48,tweet
715628540574609408,715616645130092546,EAlzubaide,00000000002550932179,AzzamAlrisi,00000000000584245023,2016-03-31 19:55:14,2016-03-31 19:07:58,retweet
715649673671938048,5595390142320640,aasssmmaaa,00000000002893051902,null,null,2016-03-31 21:19:12,null,reply
715649673671938048,715649673671938048,aasssmmaaa,00000000002893051902,shhammaaa,00000000002391445982,2016-03-31 21:19:12,2016-03-31 21:19:12,mention
715651355466153985,715635602876723204,AyyAlyaax,00000000001086592004,wael_nadine,null,2016-03-31 21:25:53,null,pseudo_retweet
715661758422261762,715661758422261762,mony_972,00000000001645904976,mony_972,00000000001645904976,2016-03-31 22:07:14,2016-03-31 22:07:14,tweet
715661354749857792,715661354749857792,ThePinkPixelUAE,00707548586331000832,ThePinkPixelUAE,00707548586331000832,2016-03-31 22:05:37,2016-03-31 22:05:37,tweet
715627347827933184,715588086562951170,Memz_O2,00000000001967678143,__rsayel,00000000002276548571,2016-03-31 19:50:30,2016-03-31 17:14:29,retweet
715633649098629120,715633294566555649,HjHAlsumaiti,00000000000275559288,Nizariat,00000000000361249255,2016-03-31 20:15:32,2016-03-31 20:14:07,retweet
715661419182702593,715658490933616646,sh_Alshaamsi,00000000000861991214,qq8kuwaitq8,00000000000752196367,2016-03-31 22:05:53,2016-03-31 21:54:15,retweet
715661419182702593,715661419182702593,sh_Alshaamsi,00000000000861991214,sh_Alshaamsi,00000000000861991214,2016-03-31 22:05:53,2016-03-31 22:05:53,mention
715627412772536320,715622329917640704,chello1232,00000000003422649554,mungkawkaw,00000000003532702398,2016-03-31 19:50:45,2016-03-31 19:30:33,retweet
715627447069224960,5625735864463360,LyfWithAlcohol,00000000000599149073,null,null,2016-03-31 19:50:53,null,reply
715627447069224960,715627447069224960,LyfWithAlcohol,00000000000599149073,RoflGandhi_,00000000000115887279,2016-03-31 19:50:53,2016-03-31 19:50:53,mention
715627495106723841,715624939382902784,3waiishAl,00000000000884453820,SYALJAZZAF,00000000000450741580,2016-03-31 19:51:05,2016-03-31 19:40:55,retweet
715628667410464768,715628667410464768,mohammed_syr,00000000000184819104,mohammed_syr,00000000000184819104,2016-03-31 19:55:44,2016-03-31 19:55:44,tweet
715628574091427841,670365283647922177,shanjal251,00000000000625650258,SoooMoon12,00000000002523411728,2016-03-31 19:55:22,2015-11-27 22:15:13,retweet
715666787673776128,715666787673776128,nourali39,00000000003205794101,nourali39,00000000003205794101,2016-03-31 22:27:13,2016-03-31 22:27:13,tweet
715628537483497472,715624906487103488,OnlyTrustAisha,00000000002246185980,lvyaltyy,00000000004636186714,2016-03-31 19:55:13,2016-03-31 19:40:48,retweet
715633622343090177,715633136323923968,YasinAfzal,00000000001911896324,IamTeamIK,00000000000350717059,2016-03-31 20:15:26,2016-03-31 20:13:30,retweet
715666849632034816,715657121606541312,shanjal251,00000000000625650258,W888F,00000000001046269406,2016-03-31 22:27:28,2016-03-31 21:48:48,retweet
715628695390519298,715628695390519298,Arabiansex1,00000000004423195940,Arabiansex1,00000000004423195940,2016-03-31 19:55:51,2016-03-31 19:55:51,tweet
715623613915930625,5623133827481601,iBu3oof,00000000003560449513,null,null,2016-03-31 19:35:39,null,reply
715623613915930625,715623613915930625,iBu3oof,00000000003560449513,wdemx,00000000000552683814,2016-03-31 19:35:39,2016-03-31 19:35:39,mention
715661635457826817,458681020767019009,Emani99_,00000000001311362101,llsexyfriesll,00000000000768468996,2016-03-31 22:06:44,2014-04-22 18:57:31,retweet
715628591929827328,715624181933678593,fatamKZ1,00714917499272298496,Malignant___,00000000003850269493,2016-03-31 19:55:26,2016-03-31 19:37:55,retweet
715652872671727616,715513034228310016,urbnfabric,00000000000379304058,PlanPhilly,00000000000019730331,2016-03-31 21:31:55,2016-03-31 12:16:15,retweet
715666981152808960,715666981152808960,mthebeauty,00000000000394685730,mthebeauty,00000000000394685730,2016-03-31 22:27:59,2016-03-31 22:27:59,tweet
715623397531729920,715612454387073026,Dubai92,00000000000027389467,Daniel_Barnwall,00000000000228484238,2016-03-31 19:34:48,2016-03-31 18:51:19,retweet
715623397531729920,715623397531729920,Dubai92,00000000000027389467,tirgra,00000000000185212866,2016-03-31 19:34:48,2016-03-31 19:34:48,mention
715623397531729920,715623397531729920,Dubai92,00000000000027389467,Dubai92,00000000000027389467,2016-03-31 19:34:48,2016-03-31 19:34:48,mention
715660992575840256,715660992575840256,Cookie_crazy_me,00000000004550300309,Cookie_crazy_me,00000000004550300309,2016-03-31 22:04:11,2016-03-31 22:04:11,tweet
715660992575840256,715660992575840256,Cookie_crazy_me,00000000004550300309,JundDaniel,00000000004476200966,2016-03-31 22:04:11,2016-03-31 22:04:11,mention
715667100602408960,715667100602408960,HakamThaher,00000000000758527010,HakamThaher,00000000000758527010,2016-03-31 22:28:27,2016-03-31 22:28:27,tweet
715652793638461440,715652275604037632,AliAaj194,00000000001163863754,smuziny1,00000000000707992998,2016-03-31 21:31:36,2016-03-31 21:29:33,retweet
715628483477577728,715628446940966912,JoannaChacara,00000000001232671561,Cawnas,00000000001961555083,2016-03-31 19:55:00,2016-03-31 19:54:52,retweet
715623655003332608,715623295509520384,ranowii,00000000000853203313,Nowffyy,00000000001849560661,2016-03-31 19:35:49,2016-03-31 19:34:23,retweet
715623655003332608,715623655003332608,ranowii,00000000000853203313,ranowii,00000000000853203313,2016-03-31 19:35:49,2016-03-31 19:35:49,mention
715645982046830597,5644065719717888,raheelrana,00000000000086679131,null,null,2016-03-31 21:04:32,null,reply
715645982046830597,715645982046830597,raheelrana,00000000000086679131,Kashifabbasiary,00000000000589921934,2016-03-31 21:04:32,2016-03-31 21:04:32,mention
715661833915482112,5661419862167553,abdullah_3boood,00000000000587602029,null,null,2016-03-31 22:07:32,null,reply
715661833915482112,715661833915482112,abdullah_3boood,00000000000587602029,nono_alblooshi,00000000002422488169,2016-03-31 22:07:32,2016-03-31 22:07:32,mention
715667209251655680,5504868425916416,waseembelushi,00000000000163790770,null,null,2016-03-31 22:28:53,null,reply
715667209251655680,715667209251655680,waseembelushi,00000000000163790770,RT_com,00000000000064643056,2016-03-31 22:28:53,2016-03-31 22:28:53,mention
715645928267464708,705526514490679296,suha1811,00000000003299583134,rashoodxl,00000000002356005363,2016-03-31 21:04:20,2016-03-03 22:53:23,retweet
715623706886848517,715619171845939200,MarineUsa65,00000000003157137140,nilegirl1979,00710879496669405184,2016-03-31 19:36:02,2016-03-31 19:18:00,retweet
715628633616998405,714493458841542658,ThatAyesha,00000000000455198855,etchiv_,null,2016-03-31 19:55:36,null,pseudo_retweet
715627346406060032,715616593414258688,__b6ran,00000000000323508728,N4G,00000000000009598442,2016-03-31 19:50:29,2016-03-31 19:07:46,retweet
715645860126859267,714863243324485632,Tonyrizk_13th,00000000000401088835,najwakaram,00000000000462004145,2016-03-31 21:04:03,2016-03-29 17:14:13,retweet
715623887757844485,715623887757844485,malsalman_,00000000001877835510,malsalman_,00000000001877835510,2016-03-31 19:36:45,2016-03-31 19:36:45,tweet
715623887757844485,715623887757844485,malsalman_,00000000001877835510,Five_Guys,00000000000018194079,2016-03-31 19:36:45,2016-03-31 19:36:45,mention
715661883152289792,715661883152289792,Tamii_199,00000000003309929490,Tamii_199,00000000003309929490,2016-03-31 22:07:43,2016-03-31 22:07:43,tweet
715667076938133504,5666125678383104,maiithaa_2,00000000000406121649,null,null,2016-03-31 22:28:22,null,reply
715667076938133504,715667076938133504,maiithaa_2,00000000000406121649,iideev,00000000002559295591,2016-03-31 22:28:22,2016-03-31 22:28:22,mention
715667060127371266,5389522079457281,popat2917,00000000001605699073,null,null,2016-03-31 22:28:18,null,reply
715667060127371266,715667060127371266,popat2917,00000000001605699073,ibharat007,00000000002985814350,2016-03-31 22:28:18,2016-03-31 22:28:18,mention
715645950182756352,715645950182756352,JuanJeep21,00000000001029311983,JuanJeep21,00000000001029311983,2016-03-31 21:04:25,2016-03-31 21:04:25,tweet
715661912739078144,715661912739078144,Blissful_Sarah_,00000000003076979144,Blissful_Sarah_,00000000003076979144,2016-03-31 22:07:51,2016-03-31 22:07:51,tweet
715645959905099782,714559734750306304,JassimAljassmi,00000000000416834584,el_beit,00000000002192337776,2016-03-31 21:04:27,2016-03-28 21:08:11,retweet
715666945207582720,715666945207582720,OoooYara,00000000001271853997,OoooYara,00000000001271853997,2016-03-31 22:27:50,2016-03-31 22:27:50,tweet
715623690591936512,715621516465954816,HudaLiza92,00000000003165222642,davelackie,00000000000100766356,2016-03-31 19:35:58,2016-03-31 19:27:19,retweet
715623690591936512,715623690591936512,HudaLiza92,00000000003165222642,CitylineCA,00000000000084396121,2016-03-31 19:35:58,2016-03-31 19:35:58,mention
715666894246821888,5666072888696832,i_7aboob,00000000000168274650,null,null,2016-03-31 22:27:38,null,reply
715666894246821888,715666894246821888,i_7aboob,00000000000168274650,lRAlKAN,00000000000387659970,2016-03-31 22:27:38,2016-03-31 22:27:38,mention
715646757871288321,715646757871288321,essamalmarri,00000000002294891742,essamalmarri,00000000002294891742,2016-03-31 21:07:37,2016-03-31 21:07:37,tweet
715623816630824962,715623816630824962,Nic_Jax,00000000002356356674,Nic_Jax,00000000002356356674,2016-03-31 19:36:28,2016-03-31 19:36:28,tweet
715623816630824962,715623816630824962,Nic_Jax,00000000002356356674,Snowbombing,00000000000018971711,2016-03-31 19:36:28,2016-03-31 19:36:28,mention
715623816630824962,715623816630824962,Nic_Jax,00000000002356356674,CraigDavid,00000000000043905403,2016-03-31 19:36:28,2016-03-31 19:36:28,mention
715661320402649088,715638706422616064,zuzitahh,00000000000713935633,girlposts,00000000000132774626,2016-03-31 22:05:29,2016-03-31 20:35:38,retweet
715667140829921280,715659359271911424,_M3alshamsi,00000000000425173290,1Da___,00000000000812726084,2016-03-31 22:28:37,2016-03-31 21:57:42,retweet
715667136845316096,715666821328842752,MohyShookay,00000000000587717869,maDipsawi,00000000000532769624,2016-03-31 22:28:36,2016-03-31 22:27:21,retweet
715667136845316096,715667136845316096,MohyShookay,00000000000587717869,Faysus,00000000002460119659,2016-03-31 22:28:36,2016-03-31 22:28:36,mention
715667136845316096,715667136845316096,MohyShookay,00000000000587717869,MohyShookay,00000000000587717869,2016-03-31 22:28:36,2016-03-31 22:28:36,mention
715627472784531457,715627472784531457,abdulrazaq1983,00000000000240106155,abdulrazaq1983,00000000000240106155,2016-03-31 19:50:59,2016-03-31 19:50:59,tweet
715627467097169921,712217493029429249,princeiel,00000000000363376633,degrandee1,00000000003373607589,2016-03-31 19:50:58,2016-03-22 10:00:57,retweet
715646517759987713,715646517759987713,DrSamratRay1,00000000003938493733,DrSamratRay1,00000000003938493733,2016-03-31 21:06:40,2016-03-31 21:06:40,tweet
715646517759987713,715646517759987713,DrSamratRay1,00000000003938493733,YouTube,00000000000010228272,2016-03-31 21:06:40,2016-03-31 21:06:40,mention
715667355561553920,715647119567093760,OnlyTrustAisha,00000000002246185980,_kaaaaylei,00000000002881755431,2016-03-31 22:29:28,2016-03-31 21:09:04,retweet
715661338727563264,715661338727563264,Hayohxo,00000000000577982541,Hayohxo,00000000000577982541,2016-03-31 22:05:34,2016-03-31 22:05:34,tweet
715627294052761600,715627294052761600,ekalshaiba,00000000000891328034,ekalshaiba,00000000000891328034,2016-03-31 19:50:17,2016-03-31 19:50:17,tweet
715661228031483904,5649730886385664,Rexmex_5,00000000002473580178,null,null,2016-03-31 22:05:07,null,reply
715661228031483904,715661228031483904,Rexmex_5,00000000002473580178,aasmaaa_,00000000000455053128,2016-03-31 22:05:07,2016-03-31 22:05:07,mention
715666883735736321,715652998232465408,xyyjtfvhy,00715664808633372672,Adel__Almalki,00000000000447226821,2016-03-31 22:27:36,2016-03-31 21:32:25,retweet
715661261514665984,715660909620961280,SexyCelebs20,00000000002686020403,EnrikaDerza,00000000000866394157,2016-03-31 22:05:15,2016-03-31 22:03:51,retweet
715661261514665984,715661261514665984,SexyCelebs20,00000000002686020403,SexyCelebs20,00000000002686020403,2016-03-31 22:05:15,2016-03-31 22:05:15,mention
715666811518382080,5666679766900737,Marxo__,00000000001904300108,null,null,2016-03-31 22:27:18,null,reply
715666811518382080,715666811518382080,Marxo__,00000000001904300108,Mrs3freettt,00000000000394821667,2016-03-31 22:27:18,2016-03-31 22:27:18,mention
715627475238256641,5627256534732800,Throneofsilence,00000000000164244887,null,null,2016-03-31 19:51:00,null,reply
715627475238256641,715627475238256641,Throneofsilence,00000000000164244887,islamic_share,00000000002727458377,2016-03-31 19:51:00,2016-03-31 19:51:00,mention
715661317655412736,715659781600579584,xxxhadeer,00000000003270408710,Afrav_,00000000002807666934,2016-03-31 22:05:29,2016-03-31 21:59:22,retweet
715621589052760064,715621589052760064,HenoooHano,00000000002872192655,HenoooHano,00000000002872192655,2016-03-31 19:27:37,2016-03-31 19:27:37,tweet
715664190841729024,705934846682603521,khawla5955,00000000002844065774,7tooomy_518,00000000002278729636,2016-03-31 22:16:54,2016-03-05 01:55:57,retweet
715646554875555840,715642541572497408,RoudhaKh,00000000002864814834,rpluso_,00000000002983393063,2016-03-31 21:06:49,2016-03-31 20:50:52,retweet
715646696248709120,582999293323141120,iNoufAlmarzooqi,00695898400676573184,misharialbaghli,00000000002878097107,2016-03-31 21:07:23,2015-03-31 20:13:57,retweet
715621723010441216,715621723010441216,m_seeso92,00000000001031387804,m_seeso92,00000000001031387804,2016-03-31 19:28:09,2016-03-31 19:28:09,tweet
715664103428243462,715664103428243462,BarradahAY,00000000000508775279,BarradahAY,00000000000508775279,2016-03-31 22:16:33,2016-03-31 22:16:33,tweet
715627534617063428,715621652420239360,DUBAI_LEZ,00000000004876742687,lesbian__gifs,00000000002739864242,2016-03-31 19:51:14,2016-03-31 19:27:52,retweet
715663987334062080,715659856204705792,maahhaaaa_,00000000004211449936,saeed_168,null,2016-03-31 22:16:05,null,pseudo_retweet
715668290476064768,715665552363094016,barbybis,00713100049975214083,abbaslovers,00000000004623415403,2016-03-31 22:33:11,2016-03-31 22:22:18,retweet
715627715748106241,715623891918581761,BParvez45,00000000003145971127,eashaalkhn,00000000001572594187,2016-03-31 19:51:57,2016-03-31 19:36:46,retweet
715627772740288513,715627772740288513,maithaalketbii_,00000000002604282566,maithaalketbii_,00000000002604282566,2016-03-31 19:52:11,2016-03-31 19:52:11,tweet
715663894472212480,5663762976538624,MiaSanMia_21,00000000000813542394,null,null,2016-03-31 22:15:43,null,reply
715663894472212480,715663894472212480,MiaSanMia_21,00000000000813542394,zaid5aldp,00000000000927341173,2016-03-31 22:15:43,2016-03-31 22:15:43,mention
